TIMESTAMP,UserID,TaskID,ViewingCondition,Task,Difficulty,TaskPhase,TruePositiveCount,TrueNegativeCount,FalsePositiveCount,FalseNegativeCount,Precision,Recall,Accuracy,F1Score,CompletionTime
1323.135,13,30,EGOCENTRIC,denoising,HARD,test,55,567,83,45,0.3985507,0.55,0.8293333,0.4621849,17.73328
1358.401,13,31,EGOCENTRIC,denoising,HARD,test,69,605,45,31,0.6052632,0.69,0.8986667,0.6448599,34.28333
1384.185,13,32,EGOCENTRIC,denoising,MEDIUM,test,58,394,6,42,0.90625,0.58,0.904,0.7073171,24.83337
1396.468,13,33,EGOCENTRIC,denoising,MEDIUM,test,70,362,38,30,0.6481481,0.7,0.864,0.6730769,11.5166
1428.451,13,34,EGOCENTRIC,denoising,EASY,test,52,140,10,48,0.8387097,0.52,0.768,0.6419753,30.83337
1466.735,13,35,EGOCENTRIC,denoising,MEDIUM,test,61,389,11,39,0.8472222,0.61,0.9,0.7093023,37.43323
1519.451,13,36,EGOCENTRIC,denoising,EASY,test,67,143,7,33,0.9054054,0.67,0.84,0.770115,51.93323
1552.418,13,37,EXOCENTRIC,seperating,EASY,training,100,99,1,0,0.990099,1,0.995,0.9950249,18.16663
1575.751,13,38,EXOCENTRIC,seperating,EASY,training,100,100,0,0,1,1,1,1,13.6167
1612.851,13,39,EXOCENTRIC,seperating,MEDIUM,training,96,97,3,4,0.969697,0.96,0.965,0.9648241,32.59985
1669.251,13,40,EXOCENTRIC,seperating,MEDIUM,test,97,97,3,3,0.97,0.97,0.97,0.97,47.43335
1680.818,13,41,EXOCENTRIC,seperating,EASY,test,100,98,2,0,0.9803922,1,0.99,0.990099,10.41675
1707.484,13,42,EXOCENTRIC,seperating,HARD,test,87,94,6,13,0.9354839,0.87,0.905,0.9015545,25.90002
1731.934,13,43,EXOCENTRIC,seperating,HARD,test,95,89,11,5,0.8962264,0.95,0.92,0.9223301,23.73328
1754.251,13,44,EXOCENTRIC,seperating,EASY,test,98,100,0,2,1,0.98,0.99,0.989899,21.44995
1773.401,13,45,EXOCENTRIC,seperating,EASY,test,99,100,0,1,1,0.99,0.995,0.9949749,18.49988
1794.418,13,46,EXOCENTRIC,seperating,EASY,test,98,100,0,2,1,0.98,0.99,0.989899,20.30005
1817.167,13,47,EXOCENTRIC,seperating,HARD,test,94,94,6,6,0.94,0.94,0.94,0.94,22.0332
1904.117,13,48,EXOCENTRIC,seperating,HARD,test,97,88,12,3,0.8899083,0.97,0.925,0.9282296,14.6333
1931.401,13,49,EXOCENTRIC,seperating,MEDIUM,test,99,97,3,1,0.9705882,0.99,0.98,0.980198,26.28333
1949.151,13,50,EXOCENTRIC,seperating,MEDIUM,test,100,97,3,0,0.9708738,1,0.985,0.9852216,16.86658
1965.667,13,51,EXOCENTRIC,seperating,MEDIUM,test,99,94,6,1,0.9428571,0.99,0.965,0.9658537,15.19995
1986.834,13,52,EXOCENTRIC,seperating,MEDIUM,test,100,97,3,0,0.9708738,1,0.985,0.9852216,19.71667
2003.284,13,53,EXOCENTRIC,seperating,EASY,test,99,100,0,1,1,0.99,0.995,0.9949749,15.48328
2024.317,13,54,EXOCENTRIC,seperating,HARD,test,98,92,8,2,0.9245283,0.98,0.95,0.9514563,20.29993
2064.851,13,55,EGOCENTRIC,seperating,EASY,training,98,100,0,2,1,0.98,0.99,0.989899,27.93335
2105.817,13,56,EGOCENTRIC,seperating,EASY,training,98,98,2,2,0.98,0.98,0.98,0.98,32.4834
2149.817,13,57,EGOCENTRIC,seperating,MEDIUM,training,78,99,1,22,0.9873418,0.78,0.885,0.8715084,42.19995
2201.75,13,58,EGOCENTRIC,seperating,MEDIUM,test,80,99,1,20,0.9876543,0.8,0.895,0.8839779,47.71655
2255.717,13,59,EGOCENTRIC,seperating,MEDIUM,test,97,96,4,3,0.9603961,0.97,0.965,0.9651741,53.13306
2314.067,13,60,EGOCENTRIC,seperating,EASY,test,100,77,23,0,0.8130081,1,0.885,0.896861,57.05005
2346.384,13,61,EGOCENTRIC,seperating,EASY,test,97,100,0,3,1,0.97,0.985,0.9847716,31.40015
2390.55,13,62,EGOCENTRIC,seperating,MEDIUM,test,93,99,1,7,0.9893617,0.93,0.96,0.9587629,43.31665
2442.5,13,63,EGOCENTRIC,seperating,HARD,test,86,84,16,14,0.8431373,0.86,0.85,0.8514851,40.59985
2494.233,13,64,EGOCENTRIC,seperating,HARD,test,80,90,10,20,0.8888889,0.8,0.85,0.8421053,50.7334
2534.533,13,65,EGOCENTRIC,seperating,EASY,test,96,89,11,4,0.8971962,0.96,0.925,0.9275362,39.46655
2693,13,66,EGOCENTRIC,seperating,HARD,test,82,98,2,18,0.9761904,0.82,0.9,0.8913043,30.56665
2731.533,13,67,EGOCENTRIC,seperating,HARD,test,82,97,3,18,0.9647059,0.82,0.895,0.8864865,37.3667
2781.616,13,68,EGOCENTRIC,seperating,EASY,test,83,100,0,17,1,0.83,0.915,0.9071038,48.7666
2819.25,13,69,EGOCENTRIC,seperating,MEDIUM,test,96,100,0,4,1,0.96,0.98,0.9795918,36.31665
2857.8,13,70,EGOCENTRIC,seperating,MEDIUM,test,96,95,5,4,0.9504951,0.96,0.955,0.9552239,37.8501
2926.383,13,71,EGOCENTRIC,seperating,HARD,test,79,96,4,21,0.9518072,0.79,0.875,0.863388,66.86646
2958.666,13,72,EGOCENTRIC,seperating,EASY,test,92,99,1,8,0.9892473,0.92,0.955,0.9533679,30.69995
242.7531,14,1,EGOCENTRIC,seperating,EASY,training,100,95,5,0,0.952381,1,0.975,0.9756098,196.6165
308.5197,14,2,EGOCENTRIC,seperating,EASY,training,99,100,0,1,1,0.99,0.995,0.9949749,61.49991
343.8363,14,3,EGOCENTRIC,seperating,MEDIUM,training,99,95,5,1,0.9519231,0.99,0.97,0.9705882,32.73334
424.6696,14,4,EGOCENTRIC,seperating,HARD,test,95,94,6,5,0.9405941,0.95,0.945,0.9452736,74.03329
452.0695,14,5,EGOCENTRIC,seperating,EASY,test,100,99,1,0,0.990099,1,0.995,0.9950249,25.46664
500.0695,14,6,EGOCENTRIC,seperating,EASY,test,99,99,1,1,0.99,0.99,0.99,0.99,46.79993
581.2527,14,7,EGOCENTRIC,seperating,HARD,test,88,94,6,12,0.9361702,0.88,0.91,0.9072165,79.86661
615.536,14,8,EGOCENTRIC,seperating,MEDIUM,test,99,100,0,1,1,0.99,0.995,0.9949749,33.18329
670.6193,14,9,EGOCENTRIC,seperating,HARD,test,91,94,6,9,0.9381443,0.91,0.925,0.9238579,53.84991
735.7192,14,10,EGOCENTRIC,seperating,MEDIUM,test,88,99,1,12,0.988764,0.88,0.935,0.931217,64.31653
794.8191,14,11,EGOCENTRIC,seperating,MEDIUM,test,93,97,3,7,0.96875,0.93,0.95,0.9489796,57.96661
856.0858,14,12,EGOCENTRIC,seperating,EASY,test,99,98,2,1,0.980198,0.99,0.985,0.9850746,50.74994
901.8524,14,13,EGOCENTRIC,seperating,MEDIUM,test,98,93,7,2,0.9333333,0.98,0.955,0.9560975,44.91663
1013.652,14,14,EGOCENTRIC,seperating,HARD,test,80,94,6,20,0.9302326,0.8,0.87,0.8602151,110.6332
1071.169,14,15,EGOCENTRIC,seperating,MEDIUM,test,97,97,3,3,0.97,0.97,0.97,0.97,56.3999
1107.685,14,16,EGOCENTRIC,seperating,EASY,test,99,100,0,1,1,0.99,0.995,0.9949749,35.58325
1154.719,14,17,EGOCENTRIC,seperating,EASY,test,99,100,0,1,1,0.99,0.995,0.9949749,45.93323
1206.019,14,18,EGOCENTRIC,seperating,HARD,test,93,93,7,7,0.93,0.93,0.93,0.93,50.2666
1250.902,14,19,EXOCENTRIC,seperating,EASY,training,99,99,1,1,0.99,0.99,0.99,0.99,31.59985
1269.185,14,20,EXOCENTRIC,seperating,EASY,training,99,99,1,1,0.99,0.99,0.99,0.99,15.88342
1286.985,14,21,EXOCENTRIC,seperating,MEDIUM,training,100,98,2,0,0.9803922,1,0.99,0.990099,16.33325
1335.785,14,22,EXOCENTRIC,seperating,MEDIUM,test,93,98,2,7,0.9789473,0.93,0.955,0.9538462,41
1364.585,14,23,EXOCENTRIC,seperating,EASY,test,97,97,3,3,0.97,0.97,0.97,0.97,27.7334
1399.985,14,24,EXOCENTRIC,seperating,HARD,test,95,89,11,5,0.8962264,0.95,0.92,0.9223301,34.58325
1411.568,14,25,EXOCENTRIC,seperating,EASY,test,100,98,2,0,0.9803922,1,0.99,0.990099,10.41675
1422.318,14,26,EXOCENTRIC,seperating,EASY,test,100,100,0,0,1,1,1,1,9.43335
1429.802,14,27,EXOCENTRIC,seperating,EASY,test,100,100,0,0,1,1,1,1,6.400024
1467.318,14,28,EXOCENTRIC,seperating,HARD,test,89,96,4,11,0.9569892,0.89,0.925,0.9222798,36.56665
1494.018,14,29,EXOCENTRIC,seperating,MEDIUM,test,96,97,3,4,0.969697,0.96,0.965,0.9648241,25.84998
1548.918,14,30,EXOCENTRIC,seperating,MEDIUM,test,97,96,4,3,0.9603961,0.97,0.965,0.9651741,42.45007
1579.418,14,31,EXOCENTRIC,seperating,HARD,test,91,94,6,9,0.9381443,0.91,0.925,0.9238579,29.66663
1600.118,14,32,EXOCENTRIC,seperating,MEDIUM,test,97,99,1,3,0.9897959,0.97,0.98,0.979798,19.71655
1615.302,14,33,EXOCENTRIC,seperating,MEDIUM,test,94,100,0,6,1,0.94,0.97,0.9690722,13.74988
1636.918,14,34,EXOCENTRIC,seperating,EASY,test,99,100,0,1,1,0.99,0.995,0.9949749,20.78333
1687.135,14,35,EXOCENTRIC,seperating,HARD,test,89,85,15,11,0.8557692,0.89,0.87,0.872549,49.04993
1719.968,14,36,EXOCENTRIC,seperating,HARD,test,88,94,6,12,0.9361702,0.88,0.91,0.9072165,32.05005
1806.735,14,37,EGOCENTRIC,denoising,EASY,training,38,100,50,62,0.4318182,0.38,0.552,0.4042553,72.73328
1852.451,14,38,EGOCENTRIC,denoising,EASY,training,99,115,35,1,0.7388059,0.99,0.856,0.8461538,19.7666
1901.868,14,39,EGOCENTRIC,denoising,MEDIUM,training,98,308,92,2,0.5157894,0.98,0.812,0.675862,35.55005
1999.201,14,40,EGOCENTRIC,denoising,HARD,test,82,622,28,18,0.7454545,0.82,0.9386666,0.7809524,88.11646
2099.284,14,41,EGOCENTRIC,denoising,MEDIUM,test,92,381,19,8,0.8288288,0.92,0.946,0.8720379,98.90002
2223.534,14,42,EGOCENTRIC,denoising,HARD,test,90,619,31,10,0.7438017,0.9,0.9453334,0.8144796,123.2498
2319.917,14,43,EGOCENTRIC,denoising,EASY,test,97,146,4,3,0.9603961,0.97,0.972,0.9651741,91.6499
2403.467,14,44,EGOCENTRIC,denoising,EASY,test,98,134,16,2,0.8596491,0.98,0.928,0.9158878,82.73315
2456.667,14,45,EGOCENTRIC,denoising,MEDIUM,test,94,377,23,6,0.8034188,0.94,0.942,0.8663595,52.43335
2517.834,14,46,EGOCENTRIC,denoising,MEDIUM,test,86,382,18,14,0.8269231,0.86,0.936,0.8431373,60.3999
2587.567,14,47,EGOCENTRIC,denoising,HARD,test,90,633,17,10,0.8411215,0.9,0.964,0.8695652,69.0332
2656.35,14,48,EGOCENTRIC,denoising,EASY,test,95,141,9,5,0.9134616,0.95,0.944,0.9313726,59.1333
2693.084,14,49,EGOCENTRIC,denoising,MEDIUM,test,90,374,26,10,0.7758621,0.9,0.928,0.8333333,36.05005
2729.4,14,50,EGOCENTRIC,denoising,EASY,test,95,140,10,5,0.9047619,0.95,0.94,0.9268293,35.49976
2809.65,14,51,EGOCENTRIC,denoising,MEDIUM,test,96,380,20,4,0.8275862,0.96,0.952,0.8888889,79.23315
2877.85,14,52,EGOCENTRIC,denoising,EASY,test,100,143,7,0,0.9345794,1,0.972,0.9661836,67.44995
2918.933,14,53,EGOCENTRIC,denoising,HARD,test,97,603,47,3,0.6736111,0.97,0.9333333,0.795082,40.0498
2961.45,14,54,EGOCENTRIC,denoising,HARD,test,84,638,12,16,0.875,0.84,0.9626667,0.8571429,41.58325
2997.317,14,55,EXOCENTRIC,denoising,EASY,training,94,144,6,6,0.94,0.94,0.952,0.94,27.1167
3029.033,14,56,EXOCENTRIC,denoising,EASY,training,95,145,5,5,0.95,0.95,0.96,0.95,27.69995
3053.85,14,57,EXOCENTRIC,denoising,MEDIUM,training,92,385,15,8,0.8598131,0.92,0.954,0.888889,22.69995
3080.866,14,58,EXOCENTRIC,denoising,HARD,test,93,636,14,7,0.8691589,0.93,0.972,0.8985507,22.05005
3124.2,14,59,EXOCENTRIC,denoising,MEDIUM,test,80,395,5,20,0.9411765,0.8,0.95,0.8648649,42.3999
3154.233,14,60,EXOCENTRIC,denoising,HARD,test,78,636,14,22,0.8478261,0.78,0.952,0.8125,29.05005
3177.167,14,61,EXOCENTRIC,denoising,MEDIUM,test,85,387,13,15,0.8673469,0.85,0.944,0.8585859,22.2168
3195.766,14,62,EXOCENTRIC,denoising,EASY,test,96,143,7,4,0.9320388,0.96,0.956,0.9458128,17.81665
3220.083,14,63,EXOCENTRIC,denoising,MEDIUM,test,88,385,15,12,0.8543689,0.88,0.946,0.8669951,23.3501
3249.333,14,64,EXOCENTRIC,denoising,HARD,test,80,638,12,20,0.8695652,0.8,0.9573333,0.8333333,28.34985
3265.9,14,65,EXOCENTRIC,denoising,MEDIUM,test,90,385,15,10,0.8571429,0.9,0.95,0.8780488,15.68335
3307.1,14,66,EXOCENTRIC,denoising,HARD,test,79,643,7,21,0.9186047,0.79,0.9626667,0.8494624,29.94995
3327.466,14,67,EXOCENTRIC,denoising,EASY,test,95,142,8,5,0.9223301,0.95,0.948,0.9359606,19.5835
3347.083,14,68,EXOCENTRIC,denoising,MEDIUM,test,78,386,14,22,0.8478261,0.78,0.928,0.8125,18.80005
3362.416,14,69,EXOCENTRIC,denoising,EASY,test,96,143,7,4,0.9320388,0.96,0.956,0.9458128,14.5835
3385.816,14,70,EXOCENTRIC,denoising,HARD,test,81,635,15,19,0.84375,0.81,0.9546667,0.8265306,22.41675
3403.949,14,71,EXOCENTRIC,denoising,EASY,test,91,149,1,9,0.9891304,0.91,0.96,0.9479167,16.8999
3428.183,14,72,EXOCENTRIC,denoising,EASY,test,88,146,4,12,0.9565217,0.88,0.936,0.9166667,23.6167
144.1866,15,1,EGOCENTRIC,denoising,EASY,training,100,144,6,0,0.9433962,1,0.976,0.9708738,84.98322
186.0033,15,2,EGOCENTRIC,denoising,EASY,training,96,147,3,4,0.969697,0.96,0.972,0.9648241,31.5667
243.3701,15,3,EGOCENTRIC,denoising,MEDIUM,training,98,375,25,2,0.796748,0.98,0.946,0.8789238,55.20009
301.47,15,4,EGOCENTRIC,denoising,EASY,test,94,147,3,6,0.9690722,0.94,0.964,0.9543147,50.41667
354.07,15,5,EGOCENTRIC,denoising,MEDIUM,test,88,391,9,12,0.9072165,0.88,0.958,0.893401,51.70001
411.9367,15,6,EGOCENTRIC,denoising,MEDIUM,test,90,393,7,10,0.927835,0.9,0.966,0.9137055,56.66669
471.1867,15,7,EGOCENTRIC,denoising,MEDIUM,test,87,397,3,13,0.9666666,0.87,0.968,0.9157895,58.41669
528.1534,15,8,EGOCENTRIC,denoising,EASY,test,88,148,2,12,0.9777778,0.88,0.944,0.9263158,56.19998
574.6201,15,9,EGOCENTRIC,denoising,MEDIUM,test,93,392,8,7,0.9207921,0.93,0.97,0.9253731,45.63336
649.0201,15,10,EGOCENTRIC,denoising,HARD,test,92,634,16,8,0.8518519,0.92,0.968,0.8846154,73.66663
687.4202,15,11,EGOCENTRIC,denoising,EASY,test,97,148,2,3,0.979798,0.97,0.98,0.9748744,37.55005
744.2368,15,12,EGOCENTRIC,denoising,EASY,test,89,145,5,11,0.9468085,0.89,0.936,0.9175258,52.73334
823.6368,15,13,EGOCENTRIC,denoising,HARD,test,86,639,11,14,0.8865979,0.86,0.9666666,0.8730964,78.81671
887.3868,15,14,EGOCENTRIC,denoising,HARD,test,82,636,14,18,0.8541667,0.82,0.9573333,0.8367347,63.20001
925.3868,15,15,EGOCENTRIC,denoising,HARD,test,84,637,13,16,0.8659794,0.84,0.9613333,0.8527918,37.58331
995.2869,15,16,EGOCENTRIC,denoising,EASY,test,90,149,1,10,0.989011,0.9,0.956,0.9424084,69.23334
1072.02,15,17,EGOCENTRIC,denoising,MEDIUM,test,84,397,3,16,0.9655172,0.84,0.962,0.8983957,76.10004
1140.52,15,18,EGOCENTRIC,denoising,HARD,test,89,632,18,11,0.8317757,0.89,0.9613333,0.8599033,67.40002
1209.904,15,19,EXOCENTRIC,denoising,EASY,training,90,150,0,10,1,0.9,0.96,0.9473684,53.53308
1244.82,15,20,EXOCENTRIC,denoising,EASY,training,92,146,4,8,0.9583333,0.92,0.952,0.9387755,31.08337
1275.47,15,21,EXOCENTRIC,denoising,MEDIUM,training,97,390,10,3,0.9065421,0.97,0.974,0.9371981,25.98328
1297.204,15,22,EXOCENTRIC,denoising,EASY,test,85,147,3,15,0.9659091,0.85,0.928,0.9042553,14.90002
1346.554,15,23,EXOCENTRIC,denoising,HARD,test,91,635,15,9,0.8584906,0.91,0.968,0.8834952,48.70007
1377.47,15,24,EXOCENTRIC,denoising,HARD,test,82,640,10,18,0.8913044,0.82,0.9626667,0.8541666,30.6167
1397.287,15,25,EXOCENTRIC,denoising,HARD,test,79,644,6,21,0.9294118,0.79,0.964,0.854054,19.40002
1426.137,15,26,EXOCENTRIC,denoising,EASY,test,90,150,0,10,1,0.9,0.96,0.9473684,28.6333
1470.287,15,27,EXOCENTRIC,denoising,MEDIUM,test,75,393,7,25,0.9146342,0.75,0.936,0.8241758,43.46667
1520.104,15,28,EXOCENTRIC,denoising,MEDIUM,test,75,389,11,25,0.872093,0.75,0.928,0.8064516,49.46667
1545.687,15,29,EXOCENTRIC,denoising,MEDIUM,test,83,395,5,17,0.9431818,0.83,0.956,0.8829787,24.81677
1596.904,15,30,EXOCENTRIC,denoising,HARD,test,85,636,14,15,0.8585858,0.85,0.9613333,0.8542714,49.43335
1642.937,15,31,EXOCENTRIC,denoising,HARD,test,94,625,25,6,0.789916,0.94,0.9586667,0.8584475,45.58325
1663.62,15,32,EXOCENTRIC,denoising,EASY,test,95,149,1,5,0.9895833,0.95,0.976,0.9693877,20.24988
1690.087,15,33,EXOCENTRIC,denoising,EASY,test,87,149,1,13,0.9886364,0.87,0.944,0.9255319,25.83337
1712.637,15,34,EXOCENTRIC,denoising,MEDIUM,test,82,393,7,18,0.9213483,0.82,0.95,0.8677249,22
1742.254,15,35,EXOCENTRIC,denoising,MEDIUM,test,83,395,5,17,0.9431818,0.83,0.956,0.8829787,29.13318
1759.67,15,36,EXOCENTRIC,denoising,EASY,test,94,147,3,6,0.9690722,0.94,0.964,0.9543147,16.90002
1802.504,15,37,EGOCENTRIC,seperating,EASY,training,100,100,0,0,1,1,1,1,25.40002
1820.937,15,38,EGOCENTRIC,seperating,EASY,training,100,99,1,0,0.990099,1,0.995,0.9950249,16.43335
1855.187,15,39,EGOCENTRIC,seperating,MEDIUM,training,98,100,0,2,1,0.98,0.99,0.989899,29.51672
1877.037,15,40,EGOCENTRIC,seperating,EASY,test,97,100,0,3,1,0.97,0.985,0.9847716,18.36658
1892.171,15,41,EGOCENTRIC,seperating,EASY,test,100,100,0,0,1,1,1,1,14.76672
1929.62,15,42,EGOCENTRIC,seperating,HARD,test,90,97,3,10,0.9677419,0.9,0.935,0.9326425,37.1167
1956.887,15,43,EGOCENTRIC,seperating,MEDIUM,test,96,98,2,4,0.9795918,0.96,0.97,0.9696969,26.80005
1971.104,15,44,EGOCENTRIC,seperating,EASY,test,98,100,0,2,1,0.98,0.99,0.989899,13.66663
1989.321,15,45,EGOCENTRIC,seperating,MEDIUM,test,96,99,1,4,0.9896907,0.96,0.975,0.9746193,17.8667
2017.787,15,46,EGOCENTRIC,seperating,MEDIUM,test,97,98,2,3,0.979798,0.97,0.975,0.9748744,28.09998
2033.554,15,47,EGOCENTRIC,seperating,HARD,test,82,97,3,18,0.9647059,0.82,0.895,0.8864865,15.43335
2056.021,15,48,EGOCENTRIC,seperating,HARD,test,87,97,3,13,0.9666666,0.87,0.92,0.9157895,20.6333
2090.737,15,49,EGOCENTRIC,seperating,HARD,test,92,92,8,8,0.92,0.92,0.92,0.92,34.2334
2104.487,15,50,EGOCENTRIC,seperating,EASY,test,98,100,0,2,1,0.98,0.99,0.989899,13.4834
2117.621,15,51,EGOCENTRIC,seperating,EASY,test,99,100,0,1,1,0.99,0.995,0.9949749,12.81665
2138.154,15,52,EGOCENTRIC,seperating,MEDIUM,test,100,90,10,0,0.9090909,1,0.95,0.952381,20.3833
2157.837,15,53,EGOCENTRIC,seperating,HARD,test,94,83,17,6,0.8468468,0.94,0.885,0.8909952,18.6665
2172.587,15,54,EGOCENTRIC,seperating,MEDIUM,test,95,99,1,5,0.9895833,0.95,0.97,0.9693877,14.36646
2191.087,15,55,EXOCENTRIC,seperating,EASY,training,100,98,2,0,0.9803922,1,0.99,0.990099,8.18335
2204.854,15,56,EXOCENTRIC,seperating,EASY,training,100,98,2,0,0.9803922,1,0.99,0.990099,10.53345
2223.871,15,57,EXOCENTRIC,seperating,MEDIUM,training,97,92,8,3,0.9238095,0.97,0.945,0.9463415,17.5166
2243.271,15,58,EXOCENTRIC,seperating,MEDIUM,test,100,92,8,0,0.9259259,1,0.96,0.9615384,12.81665
2275.087,15,59,EXOCENTRIC,seperating,HARD,test,95,84,16,5,0.8558559,0.95,0.895,0.900474,31.31641
2295.954,15,60,EXOCENTRIC,seperating,MEDIUM,test,99,92,8,1,0.9252337,0.99,0.955,0.9565218,20.69995
2345.821,15,61,EXOCENTRIC,seperating,HARD,test,93,86,14,7,0.8691589,0.93,0.895,0.8985507,49.46655
2360.204,15,62,EXOCENTRIC,seperating,HARD,test,88,97,3,12,0.967033,0.88,0.925,0.9214659,13.48315
2370.987,15,63,EXOCENTRIC,seperating,EASY,test,100,99,1,0,0.990099,1,0.995,0.9950249,10.3999
2384.737,15,64,EXOCENTRIC,seperating,HARD,test,87,99,1,13,0.9886364,0.87,0.93,0.9255319,13.2666
2397.571,15,65,EXOCENTRIC,seperating,EASY,test,100,99,1,0,0.990099,1,0.995,0.9950249,12.4165
2416.037,15,66,EXOCENTRIC,seperating,MEDIUM,test,99,95,5,1,0.9519231,0.99,0.97,0.9705882,16.8999
2427.871,15,67,EXOCENTRIC,seperating,MEDIUM,test,98,98,2,2,0.98,0.98,0.98,0.98,11.31665
2441.037,15,68,EXOCENTRIC,seperating,EASY,test,100,98,2,0,0.9803922,1,0.99,0.990099,12.8335
2450.604,15,69,EXOCENTRIC,seperating,EASY,test,100,99,1,0,0.990099,1,0.995,0.9950249,8.81665
2464.654,15,70,EXOCENTRIC,seperating,HARD,test,82,98,2,18,0.9761904,0.82,0.9,0.8913043,13.63354
2480.454,15,71,EXOCENTRIC,seperating,MEDIUM,test,99,94,6,1,0.9428571,0.99,0.965,0.9658537,15.16675
2507.304,15,72,EXOCENTRIC,seperating,EASY,test,99,99,1,1,0.99,0.99,0.99,0.99,26.3667
179.7701,16,1,EXOCENTRIC,seperating,EASY,training,97,100,0,3,1,0.97,0.985,0.9847716,62.03336
205.9367,16,2,EXOCENTRIC,seperating,EASY,training,99,99,1,1,0.99,0.99,0.99,0.99,21.58316
278.2201,16,3,EXOCENTRIC,seperating,MEDIUM,training,100,93,7,0,0.9345794,1,0.965,0.9661836,70.81668
357.7034,16,4,EXOCENTRIC,seperating,HARD,test,91,90,10,9,0.9009901,0.91,0.905,0.9054727,66.86673
372.4701,16,5,EXOCENTRIC,seperating,EASY,test,99,100,0,1,1,0.99,0.995,0.9949749,13
393.1367,16,6,EXOCENTRIC,seperating,HARD,test,95,94,6,5,0.9405941,0.95,0.945,0.9452736,19.51666
446.9034,16,7,EXOCENTRIC,seperating,MEDIUM,test,95,97,3,5,0.9693878,0.95,0.96,0.9595959,52.66666
476.2201,16,8,EXOCENTRIC,seperating,EASY,test,99,100,0,1,1,0.99,0.995,0.9949749,28.11664
516.9868,16,9,EXOCENTRIC,seperating,HARD,test,100,87,13,0,0.8849558,1,0.935,0.9389672,39.68344
533.3535,16,10,EXOCENTRIC,seperating,EASY,test,100,100,0,0,1,1,1,1,15.08337
566.3868,16,11,EXOCENTRIC,seperating,MEDIUM,test,95,95,5,5,0.95,0.95,0.95,0.95,31.98334
643.9202,16,12,EXOCENTRIC,seperating,HARD,test,92,95,5,8,0.9484536,0.92,0.935,0.9340101,34.15002
672.0702,16,13,EXOCENTRIC,seperating,MEDIUM,test,100,99,1,0,0.990099,1,0.995,0.9950249,26.94995
689.3369,16,14,EXOCENTRIC,seperating,EASY,test,99,100,0,1,1,0.99,0.995,0.9949749,16.16669
728.6202,16,15,EXOCENTRIC,seperating,HARD,test,95,93,7,5,0.9313725,0.95,0.94,0.9405941,38.03339
754.3035,16,16,EXOCENTRIC,seperating,EASY,test,99,100,0,1,1,0.99,0.995,0.9949749,24.56659
776.0202,16,17,EXOCENTRIC,seperating,MEDIUM,test,99,97,3,1,0.9705882,0.99,0.98,0.980198,19.79987
812.3202,16,18,EXOCENTRIC,seperating,MEDIUM,test,98,97,3,2,0.970297,0.98,0.975,0.9751244,35.20001
892.7036,16,19,EGOCENTRIC,seperating,EASY,training,100,99,1,0,0.990099,1,0.995,0.9950249,18.3833
917.2869,16,20,EGOCENTRIC,seperating,EASY,training,100,97,3,0,0.9708738,1,0.985,0.9852216,23.00006
932.0869,16,21,EGOCENTRIC,seperating,MEDIUM,training,94,99,1,6,0.9894737,0.94,0.965,0.9641026,13.58331
977.887,16,22,EGOCENTRIC,seperating,HARD,test,96,96,4,4,0.96,0.96,0.96,0.96,34.75006
1017.67,16,23,EGOCENTRIC,seperating,HARD,test,88,96,4,12,0.9565217,0.88,0.92,0.9166667,38.35004
1049.654,16,24,EGOCENTRIC,seperating,MEDIUM,test,99,99,1,1,0.99,0.99,0.99,0.99,31.05005
1099.887,16,25,EGOCENTRIC,seperating,EASY,test,100,99,1,0,0.990099,1,0.995,0.9950249,49.34998
1121.487,16,26,EGOCENTRIC,seperating,EASY,test,99,100,0,1,1,0.99,0.995,0.9949749,20.25
1161.554,16,27,EGOCENTRIC,seperating,MEDIUM,test,97,98,2,3,0.979798,0.97,0.975,0.9748744,38.83337
1188.47,16,28,EGOCENTRIC,seperating,MEDIUM,test,99,97,3,1,0.9705882,0.99,0.98,0.980198,25.91663
1223.387,16,29,EGOCENTRIC,seperating,EASY,test,100,99,1,0,0.990099,1,0.995,0.9950249,33.6333
1281.704,16,30,EGOCENTRIC,seperating,HARD,test,88,96,4,12,0.9565217,0.88,0.92,0.9166667,36.4668
1298.337,16,31,EGOCENTRIC,seperating,HARD,test,99,81,19,1,0.8389831,0.99,0.9,0.9082569,15.78333
1309.687,16,32,EGOCENTRIC,seperating,EASY,test,100,100,0,0,1,1,1,1,10.40002
1338.27,16,33,EGOCENTRIC,seperating,MEDIUM,test,93,100,0,7,1,0.93,0.965,0.9637306,27.41675
1373.837,16,34,EGOCENTRIC,seperating,HARD,test,93,95,5,7,0.9489796,0.93,0.94,0.9393939,33.98328
1389.42,16,35,EGOCENTRIC,seperating,EASY,test,98,100,0,2,1,0.98,0.99,0.989899,14.34998
1414.237,16,36,EGOCENTRIC,seperating,MEDIUM,test,95,98,2,5,0.9793814,0.95,0.965,0.964467,23.69995
1508.37,16,37,EXOCENTRIC,denoising,EASY,training,95,141,9,5,0.9134616,0.95,0.944,0.9313726,61.05005
1549.32,16,38,EXOCENTRIC,denoising,EASY,training,93,147,3,7,0.96875,0.93,0.96,0.9489796,32.6333
1616.137,16,39,EXOCENTRIC,denoising,MEDIUM,training,97,382,18,3,0.8434783,0.97,0.958,0.9023256,63.71667
